action_debug,action_duty_ref,action_v_ref,dt,g,i,p,t,t_mod,v
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.43815162374859, 'grad': -2170.5162778445147, 'v_base': 0.0, 'v_cmd': 15.342327648331608, 'theta': 4.021238596595005, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.342327648331608,0.001,450.0,2.6271628663083795,40.43815162374859,0.1470000000000001,26.0,15.392327648331609
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.30683307359187, 'grad': -9998.923999208302, 'v_base': 0.0, 'v_cmd': 15.292327648331607, 'theta': 4.775220833456551, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.292327648331607,0.001,450.0,2.6271654469571315,40.30683307359187,0.1480000000000001,26.0,15.342327648331608
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.1755142022127, 'grad': -14499.437994551385, 'v_base': 0.0, 'v_cmd': 15.242327648331607, 'theta': 5.529203070318111, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,450.0,2.627168023475867,40.1755142022127,0.1490000000000001,26.0,15.292327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.04419501489363, 'grad': -13049.494195095713, 'v_base': 0.0, 'v_cmd': 15.192327648331606, 'theta': 7.105427357601002e-14, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,450.0,2.6271705961705125,40.04419501489363,0.1500000000000001,26.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.91287552034183, 'grad': -6280.096090237379, 'v_base': 0.0, 'v_cmd': 15.142327648331605, 'theta': 0.7539822368616171, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,450.0,2.6271731655764405,39.91287552034183,0.1510000000000001,26.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.78155572020871, 'grad': 2288.524700231773, 'v_base': 100.0, 'v_cmd': 15.192327648331606, 'theta': 1.5079644737231774, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,450.0,2.627175731770133,39.78155572020871,0.1520000000000001,26.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.91287552034183, 'grad': 8210.35205934525, 'v_base': 100.0, 'v_cmd': 15.242327648331607, 'theta': 2.2619467105847235, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,450.0,2.6271731655764405,39.91287552034183,0.1530000000000001,26.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.04419501489363, 'grad': 8393.090542749462, 'v_base': 100.0, 'v_cmd': 15.292327648331607, 'theta': 3.0159289474462696, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.292327648331607,0.001,450.0,2.6271705961705125,40.04419501489363,0.1540000000000001,26.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.1755142022127, 'grad': 2830.866538208551, 'v_base': 100.0, 'v_cmd': 15.342327648331608, 'theta': 3.76991118430783, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.342327648331608,0.001,450.0,2.627168023475867,40.1755142022127,0.1550000000000001,26.0,15.292327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.30683307359187, 'grad': -5370.797764700157, 'v_base': 0.0, 'v_cmd': 15.292327648331607, 'theta': 4.523893421169376, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.292327648331607,0.001,450.0,2.6271654469571315,40.30683307359187,0.1560000000000001,26.0,15.342327648331608
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.1755142022127, 'grad': -11617.979700696062, 'v_base': 0.0, 'v_cmd': 15.242327648331607, 'theta': 5.277875658030922, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,450.0,2.627168023475867,40.1755142022127,0.1570000000000001,26.0,15.292327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.04419501489363, 'grad': -12447.898998598142, 'v_base': 0.0, 'v_cmd': 15.192327648331606, 'theta': 6.031857894892482, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,450.0,2.6271705961705125,40.04419501489363,0.1580000000000001,26.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.91287552034183, 'grad': -7357.474213560017, 'v_base': 0.0, 'v_cmd': 15.142327648331605, 'theta': 0.5026548245744422, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,450.0,2.6271731655764405,39.91287552034183,0.1590000000000001,26.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.78155572020871, 'grad': 945.1747670087931, 'v_base': 100.0, 'v_cmd': 15.192327648331606, 'theta': 1.2566370614359883, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,450.0,2.627175731770133,39.78155572020871,0.16000000000000011,26.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.91287552034183, 'grad': 8073.5071928104635, 'v_base': 100.0, 'v_cmd': 15.242327648331607, 'theta': 2.0106192982975486, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,450.0,2.6271731655764405,39.91287552034183,0.16100000000000012,26.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.04419501489363, 'grad': 10214.406749024029, 'v_base': 100.0, 'v_cmd': 15.292327648331607, 'theta': 2.7646015351590947, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.292327648331607,0.001,450.0,2.6271705961705125,40.04419501489363,0.16200000000000012,26.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.1755142022127, 'grad': 6235.047435207825, 'v_base': 100.0, 'v_cmd': 15.342327648331608, 'theta': 3.5185837720206408, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.342327648331608,0.001,450.0,2.627168023475867,40.1755142022127,0.16300000000000012,26.0,15.292327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.30683307359187, 'grad': -1682.5999011568235, 'v_base': 0.0, 'v_cmd': 15.292327648331607, 'theta': 4.272566008882201, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.292327648331607,0.001,450.0,2.6271654469571315,40.30683307359187,0.16400000000000012,26.0,15.342327648331608
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.1755142022127, 'grad': -9156.176826545534, 'v_base': 0.0, 'v_cmd': 15.242327648331607, 'theta': 5.026548245743747, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,450.0,2.627168023475867,40.1755142022127,0.16500000000000012,26.0,15.292327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.04419501489363, 'grad': -12098.846758864618, 'v_base': 0.0, 'v_cmd': 15.192327648331606, 'theta': 5.780530482605293, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,450.0,2.6271705961705125,40.04419501489363,0.16600000000000012,26.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.91287552034183, 'grad': -8903.776381061803, 'v_base': 0.0, 'v_cmd': 15.142327648331605, 'theta': 0.2513274122872673, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,450.0,2.6271731655764405,39.91287552034183,0.16700000000000012,26.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.78155572020871, 'grad': -1295.6630600579765, 'v_base': 0.0, 'v_cmd': 15.092327648331604, 'theta': 1.0053096491488134, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,450.0,2.627175731770133,39.78155572020871,0.16800000000000012,26.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.65023561151327, 'grad': 6623.487431863319, 'v_base': 100.0, 'v_cmd': 15.142327648331605, 'theta': 1.7592918860103737, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,450.0,2.627178294522147,39.65023561151327,0.16900000000000012,26.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.78155572020871, 'grad': 10637.741041794552, 'v_base': 100.0, 'v_cmd': 15.192327648331606, 'theta': 2.5132741228719055, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,450.0,2.627175731770133,39.78155572020871,0.17000000000000012,26.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.91287552034183, 'grad': 8573.484987651695, 'v_base': 100.0, 'v_cmd': 15.242327648331607, 'theta': 3.267256359733466, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,450.0,2.6271731655764405,39.91287552034183,0.17100000000000012,26.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.04419501489363, 'grad': 1545.2199778317288, 'v_base': 100.0, 'v_cmd': 15.292327648331607, 'theta': 4.021238596595026, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.292327648331607,0.001,450.0,2.6271705961705125,40.04419501489363,0.17200000000000013,26.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.1755142022127, 'grad': -6628.549420382992, 'v_base': 0.0, 'v_cmd': 15.242327648331607, 'theta': 4.775220833456558, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,450.0,2.627168023475867,40.1755142022127,0.17300000000000013,26.0,15.292327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 40.04419501489363, 'grad': -11448.122039682134, 'v_base': 0.0, 'v_cmd': 15.192327648331606, 'theta': 5.529203070318118, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,450.0,2.6271705961705125,40.04419501489363,0.17400000000000013,26.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.91287552034183, 'grad': -10303.309835713224, 'v_base': 0.0, 'v_cmd': 15.142327648331605, 'theta': 9.237055564881302e-14, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,450.0,2.6271731655764405,39.91287552034183,0.17500000000000013,26.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.78155572020871, 'grad': -3826.5090846195544, 'v_base': 0.0, 'v_cmd': 15.092327648331604, 'theta': 0.7539822368616242, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,450.0,2.627175731770133,39.78155572020871,0.17600000000000013,26.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.65023561151327, 'grad': 4470.5408095961875, 'v_base': 100.0, 'v_cmd': 15.142327648331605, 'theta': 1.5079644737231845, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,450.0,2.627178294522147,39.65023561151327,0.17700000000000013,26.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.78155572020871, 'grad': 10153.92982876487, 'v_base': 100.0, 'v_cmd': 15.192327648331606, 'theta': 2.261946710584745, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,450.0,2.627175731770133,39.78155572020871,0.17800000000000013,26.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 39.91287552034183, 'grad': 10139.018795850632, 'v_base': 100.0, 'v_cmd': 15.242327648331607, 'theta': 3.0159289474462767, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,450.0,2.6271731655764405,39.91287552034183,0.17900000000000013,26.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 71.2017213925746, 'grad': 754.8525617860786, 'v_base': 100.0, 'v_cmd': 15.292327648331607, 'theta': 3.769911184307837, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.292327648331607,0.001,800.0,4.671315499530558,71.2017213925746,0.18000000000000013,27.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 71.43523659064591, 'grad': -13354.61712554857, 'v_base': 0.0, 'v_cmd': 15.242327648331607, 'theta': 4.523893421169397, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.242327648331607,0.001,800.0,4.671312192191978,71.43523659064591,0.18100000000000013,27.0,15.292327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 71.2017213925746, 'grad': -24042.67575610616, 'v_base': 0.0, 'v_cmd': 15.192327648331606, 'theta': 5.277875658030929, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,800.0,4.671315499530558,71.2017213925746,0.18200000000000013,27.0,15.242327648331607
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.96820567681551, 'grad': -25168.223192906316, 'v_base': 0.0, 'v_cmd': 15.142327648331605, 'theta': 6.0318578948924895, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,800.0,4.671318794563328,70.96820567681551,0.18300000000000013,27.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.73468944624419, 'grad': -15836.061568180161, 'v_base': 0.0, 'v_cmd': 15.092327648331604, 'theta': 0.5026548245744635, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671322077358285,70.73468944624419,0.18400000000000014,27.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': -842.3354697063452, 'v_base': 0.0, 'v_cmd': 15.042327648331604, 'theta': 1.2566370614360238, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.6713253481193835,70.50117270577442,0.18500000000000014,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': 11957.91318240452, 'v_base': 100.0, 'v_cmd': 15.092327648331604, 'theta': 2.0106192982975557, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671328603515223,70.2676554070993,0.18600000000000014,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': 15952.76439737454, 'v_base': 100.0, 'v_cmd': 15.142327648331605, 'theta': 2.764601535159116, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,800.0,4.6713253481193835,70.50117270577442,0.18700000000000014,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.73468944624419, 'grad': 9149.652775298087, 'v_base': 100.0, 'v_cmd': 15.192327648331606, 'theta': 3.5185837720206763, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.192327648331606,0.001,800.0,4.671322077358285,70.73468944624419,0.18800000000000014,27.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.96820567681551, 'grad': -4608.102974503273, 'v_base': 0.0, 'v_cmd': 15.142327648331605, 'theta': 4.272566008882208, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,800.0,4.671318794563328,70.96820567681551,0.18900000000000014,27.0,15.192327648331606
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.73468944624419, 'grad': -17601.830142245446, 'v_base': 0.0, 'v_cmd': 15.092327648331604, 'theta': 5.0265482457437685, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671322077358285,70.73468944624419,0.19000000000000014,27.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': -22634.4869239169, 'v_base': 0.0, 'v_cmd': 15.042327648331604, 'theta': 5.780530482605329, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.6713253481193835,70.50117270577442,0.19100000000000014,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': -16876.06717261796, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 0.2513274122872744, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671328603515223,70.2676554070993,0.19200000000000014,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': -3362.1048353827427, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 1.0053096491488347, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,800.0,4.671331845585433,70.03413758310238,0.19300000000000014,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.80061926219595, 'grad': 10686.957326999736, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 1.759291886010395, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671335076097705,69.80061926219595,0.19400000000000014,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': 17851.268239972705, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 2.513274122871927, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.671331845585433,70.03413758310238,0.19500000000000015,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': 14304.766922543284, 'v_base': 100.0, 'v_cmd': 15.092327648331604, 'theta': 3.267256359733487, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671328603515223,70.2676554070993,0.19600000000000015,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': 2009.8727900835556, 'v_base': 100.0, 'v_cmd': 15.142327648331605, 'theta': 4.0212385965950475, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,800.0,4.6713253481193835,70.50117270577442,0.19700000000000015,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.73468944624419, 'grad': -12310.136627809696, 'v_base': 0.0, 'v_cmd': 15.092327648331604, 'theta': 4.775220833456579, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671322077358285,70.73468944624419,0.19800000000000015,27.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': -20731.39771309103, 'v_base': 0.0, 'v_cmd': 15.042327648331604, 'theta': 5.52920307031814, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.6713253481193835,70.50117270577442,0.19900000000000015,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': -18658.257941780415, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 1.1368683772161603e-13, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671328603515223,70.2676554070993,0.20000000000000015,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': -7204.098907856595, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 0.7539822368616456, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,800.0,4.671331845585433,70.03413758310238,0.20100000000000015,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.80061926219595, 'grad': 7448.887719832515, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 1.5079644737232059, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671335076097705,69.80061926219595,0.20200000000000015,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': 17496.44503868069, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 2.261946710584766, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.671331845585433,70.03413758310238,0.20300000000000015,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': 17508.175028242164, 'v_base': 100.0, 'v_cmd': 15.092327648331604, 'theta': 3.015928947446298, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671328603515223,70.2676554070993,0.20400000000000015,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': 7469.447608261034, 'v_base': 100.0, 'v_cmd': 15.142327648331605, 'theta': 3.7699111843078583, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,800.0,4.6713253481193835,70.50117270577442,0.20500000000000015,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.73468944624419, 'grad': -7173.853878025122, 'v_base': 0.0, 'v_cmd': 15.092327648331604, 'theta': 4.523893421169419, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671322077358285,70.73468944624419,0.20600000000000016,27.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': -18361.690269447077, 'v_base': 0.0, 'v_cmd': 15.042327648331604, 'theta': 5.2778756580309505, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.6713253481193835,70.50117270577442,0.20700000000000016,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': -20020.492301407066, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 6.031857894892511, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671328603515223,70.2676554070993,0.20800000000000016,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': -11270.602452624073, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 0.5026548245744848, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,800.0,4.671331845585433,70.03413758310238,0.20900000000000016,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.80061926219595, 'grad': 3133.3245507884335, 'v_base': 100.0, 'v_cmd': 14.992327648331603, 'theta': 1.2566370614360167, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671335076097705,69.80061926219595,0.21000000000000016,27.0,14.942327648331602
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': 15493.748551972618, 'v_base': 100.0, 'v_cmd': 15.042327648331604, 'theta': 2.010619298297577, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.671331845585433,70.03413758310238,0.21100000000000016,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': 19117.823539761783, 'v_base': 100.0, 'v_cmd': 15.092327648331604, 'theta': 2.7646015351591373, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671328603515223,70.2676554070993,0.21200000000000016,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': 12015.398652572676, 'v_base': 100.0, 'v_cmd': 15.142327648331605, 'theta': 3.518583772020669, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.142327648331605,0.001,800.0,4.6713253481193835,70.50117270577442,0.21300000000000016,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.73468944624419, 'grad': -1986.6733244340987, 'v_base': 0.0, 'v_cmd': 15.092327648331604, 'theta': 4.2725660088822295, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.092327648331604,0.001,800.0,4.671322077358285,70.73468944624419,0.21400000000000016,27.0,15.142327648331605
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.50117270577442, 'grad': -15198.125933645548, 'v_base': 0.0, 'v_cmd': 15.042327648331604, 'theta': 5.02654824574379, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,15.042327648331604,0.001,800.0,4.6713253481193835,70.50117270577442,0.21500000000000016,27.0,15.092327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.2676554070993, 'grad': -20448.65357285648, 'v_base': 0.0, 'v_cmd': 14.992327648331603, 'theta': 5.780530482605322, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.992327648331603,0.001,800.0,4.671328603515223,70.2676554070993,0.21600000000000016,27.0,15.042327648331604
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 70.03413758310238, 'grad': -14920.431860923469, 'v_base': 0.0, 'v_cmd': 14.942327648331602, 'theta': 0.2513274122872957, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.942327648331602,0.001,800.0,4.671331845585433,70.03413758310238,0.21700000000000016,27.0,14.992327648331603
"{'algo': 'nl_esc', 'phase': 'hold', 'p': 69.80061926219595, 'grad': -1641.4662627490752, 'v_base': 0.0, 'v_cmd': 14.892327648331602, 'theta': 1.005309649148856, 'dither_amp': 0.001, 'dither_hz': 120.0, 'state': 'LOCK_HOLD'}",,14.892327648331602,0.001,800.0,4.671335076097705,69.80061926219595,0.21800000000000017,27.0,14.942327648331602
